Date,Close,High,Low,Open,Volume,Company,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS
2023-04-03,,,,,,TCS.NS,3032.15771484375,3055.799023259617,3007.284546089172,3055.799023259617,1521830.0,,,,,,,,,,,,,,,
2023-04-05,,,,,,TCS.NS,3069.869873046875,3093.1322516330324,3018.417906416178,3018.417906416178,2655065.0,,,,,,,,,,,,,,,
2023-04-06,,,,,,TCS.NS,3051.771484375,3086.49929933289,3046.3705005167153,3055.8459919646675,1703464.0,,,,,,,,,,,,,,,
2023-04-10,,,,,,TCS.NS,3092.23193359375,3100.380949160485,3046.3706453395353,3051.1083912887416,2203187.0,,,,,,,,,,,,,,,
2023-04-11,,,,,,TCS.NS,3045.234130859375,3101.2815820752235,3024.719548741435,3092.8010617055584,2348779.0,,,,,,,,,,,,,,,
2023-04-12,,,,,,TCS.NS,3071.622802734375,3089.9105487465195,3031.2099214794503,3058.641424830039,2417727.0,,,,,,,,,,,,,,,
2023-04-13,,,,,,TCS.NS,3021.592529296875,3060.584088540929,3013.2066258700165,3041.633103472564,4174070.0,,,,,,,,,,,,,,,
2023-04-17,,,,,,TCS.NS,2974.830810546875,2997.477144632318,2909.213026304043,2969.714137233885,5505048.0,,,,,,,,,,,,,,,
2023-04-18,,,,,,TCS.NS,2966.53955078125,2991.2706765423354,2947.446527624781,2989.4701943261966,2617302.0,,,,,,,,,,,,,,,
2023-04-19,,,,,,TCS.NS,2927.548095703125,2975.3044827649965,2910.3973626792,2966.5396526804184,3298034.0,,,,,,,,,,,,,,,
2023-04-20,,,,,,TCS.NS,2941.951171875,2949.721030023682,2916.556803858944,2927.927395686854,2419999.0,,,,,,,,,,,,,,,
2023-04-21,,,,,,TCS.NS,2995.06103515625,2998.472073536372,2938.1606584070623,2946.8780649366076,1929184.0,,,,,,,,,,,,,,,
2023-04-24,,,,,,TCS.NS,3008.279296875,3014.106632018621,2962.180888720791,2985.8224267254554,1640676.0,,,,,,,,,,,,,,,
2023-04-25,,,,,,TCS.NS,3009.41650390625,3023.819206650334,2982.4113495103657,3016.04934884559,2024090.0,,,,,,,,,,,,,,,
2023-04-26,,,,,,TCS.NS,3030.404052734375,3040.116430980862,3014.153678251174,3014.153678251174,2000029.0,,,,,,,,,,,,,,,
2023-04-27,,,,,,TCS.NS,3020.739013671875,3031.398940717253,3004.346368481716,3017.943790180354,2434446.0,,,,,,,,,,,,,,,
2023-04-28,,,,,,TCS.NS,3050.398193359375,3057.9785880310765,3028.604558678233,3032.5367958800634,2931312.0,,,,,,,,,,,,,,,
2023-05-02,,,,,,TCS.NS,3050.5400390625,3065.321900265587,3041.633168424276,3065.321900265587,2321159.0,,,,,,,,,,,,,,,
2023-05-03,,,,,,TCS.NS,3013.11181640625,3047.3184374201046,3006.7158588650227,3047.3184374201046,2468285.0,,,,,,,,,,,,,,,
2023-05-04,,,,,,TCS.NS,3051.771484375,3055.3247936679822,3011.311182159291,3013.3483202865045,1953253.0,,,,,,,,,,,,,,,
2023-05-05,,,,,,TCS.NS,3061.24755859375,3073.8500108857083,3041.6807575628854,3051.108827081375,1710027.0,,,,,,,,,,,,,,,
2023-05-08,,,,,,TCS.NS,3080.103271484375,3084.1303552567674,3061.815527145052,3074.796903861952,928235.0,,,,,,,,,,,,,,,
2023-05-09,,,,,,TCS.NS,3111.041259765625,3125.017612032904,3075.745048107582,3081.998966062985,1107375.0,,,,,,,,,,,,,,,
2023-05-10,,,,,,TCS.NS,3114.40478515625,3133.0714582989945,3094.743139077404,3117.43689635678,1559987.0,,,,,,,,,,,,,,,
2023-05-11,,,,,,TCS.NS,3109.99853515625,3136.1035620588204,3100.381003245687,3135.4403238814116,1719623.0,,,,,,,,,,,,,,,
2023-05-12,,,,,,TCS.NS,3102.560302734375,3117.4367784801334,3089.010303296424,3107.1557774212597,1027479.0,,,,,,,,,,,,,,,
2023-05-15,,,,,,TCS.NS,3084.320068359375,3119.3319650167987,3077.971534989241,3111.75157142016,1150390.0,,,,,,,,,,,,,,,
2023-05-16,,,,,,TCS.NS,3087.25732421875,3112.6991126968114,3079.9612416676073,3085.409649551323,986306.0,,,,,,,,,,,,,,,
2023-05-17,,,,,,TCS.NS,3040.4013671875,3107.961677978914,3030.499523352458,3085.173071237654,1588815.0,,,,,,,,,,,,,,,
2023-05-18,,,,,,TCS.NS,3032.015380859375,3059.5889236027538,3027.419674734519,3056.7462760208437,1369364.0,,,,,,,,,,,,,,,
2023-05-19,,,,,,TCS.NS,3053.809326171875,3064.84818288203,3035.047803936026,3041.6332252438756,1152449.0,,,,,,,,,,,,,,,
2023-05-22,,,,,,TCS.NS,3125.68017578125,3134.9187795236244,3048.3128841548414,3060.583598755872,1333243.0,,,,,,,,,,,,,,,
2023-05-23,,,,,,TCS.NS,3124.1171875,3153.3963657273653,3117.53176671876,3132.597706712403,1687418.0,,,,,,,,,,,,,,,
2023-05-24,,,,,,TCS.NS,3130.08642578125,3143.2098420728125,3104.1708652482143,3104.1708652482143,1016555.0,,,,,,,,,,,,,,,
2023-05-25,,,,,,TCS.NS,3120.75341796875,3132.597783453678,3095.738210598688,3121.2271925881473,1374917.0,,,,,,,,,,,,,,,
2023-05-26,,,,,,TCS.NS,3154.296630859375,3163.535236120298,3118.384606533074,3120.7534796769005,1791115.0,,,,,,,,,,,,,,,
2023-05-29,,,,,,TCS.NS,3146.1953125,3195.1361397819464,3138.2831835580687,3184.5236342205435,1210372.0,,,,,,,,,,,,,,,
2023-05-30,,,,,,TCS.NS,3142.262451171875,3152.4486045545023,3128.1914850677167,3141.125438456677,1344224.0,,,,,,,,,,,,,,,
2023-05-31,,,,,,TCS.NS,3116.96337890625,3153.1597153946955,3093.890461238725,3135.4405899987173,5815424.0,,,,,,,,,,,,,,,
2023-06-01,,,,,,TCS.NS,3149.653564453125,3164.8143517669787,3124.5435104645544,3140.178072381966,1177314.0,,,,,,,,,,,,,,,
2023-06-02,,,,,,TCS.NS,3132.21923828125,3160.9297986498927,3124.4965722421034,3151.7860399145093,2030661.0,,,,,,,,,,,,,,,
2023-06-05,,,,,,TCS.NS,3116.394775390625,3152.496495966918,3112.7468494158747,3141.125904457569,1861468.0,,,,,,,,,,,,,,,
2023-06-06,,,,,,TCS.NS,3062.763427734375,3116.347383051323,3051.677147991104,3107.961479817102,2022849.0,,,,,,,,,,,,,,,
2023-06-07,,,,,,TCS.NS,3103.12890625,3106.8719108074156,3071.007079623587,3082.377670476868,1567196.0,,,,,,,,,,,,,,,
2023-06-08,,,,,,TCS.NS,3066.695556640625,3098.4858785113624,3063.4265581734667,3089.957935726469,1759366.0,,,,,,,,,,,,,,,
2023-06-09,,,,,,TCS.NS,3040.97021484375,3079.535427624169,3037.2274411295425,3074.79768081244,1775689.0,,,,,,,,,,,,,,,
2023-06-12,,,,,,TCS.NS,3076.59765625,3083.704275830486,3042.5807297255146,3046.3709268351076,2324605.0,,,,,,,,,,,,,,,
2023-06-13,,,,,,TCS.NS,3073.565185546875,3093.7480290632498,3069.11175073074,3089.0102832300745,1371928.0,,,,,,,,,,,,,,,
2023-06-14,,,,,,TCS.NS,3080.530029296875,3085.0783119547996,3056.651834511852,3073.5654497892465,1658544.0,,,,,,,,,,,,,,,
2023-06-15,,,,,,TCS.NS,3070.268310546875,3100.0038938540024,3064.2543068848295,3097.95160490814,2273810.0,,,,,,,,,,,,,,,
2023-06-16,,,,,,TCS.NS,3030.747802734375,3054.135412879872,3012.706025273004,3051.8444749042437,4156189.0,,,,,,,,,,,,,,,
2023-06-19,,,,,,TCS.NS,3064.635498046875,3068.9311808778966,3030.84288633179,3045.1618291018613,1468186.0,,,,,,,,,,,,,,,
2023-06-20,,,,,,TCS.NS,3081.14990234375,3085.732010408861,3055.7100085351253,3068.0719818883463,1528452.0,,,,,,,,,,,,,,,
2023-06-21,,,,,,TCS.NS,3110.265380859375,3113.3200421752786,3077.570460077696,3102.43773840746,1645987.0,,,,,,,,,,,,,,,
2023-06-22,,,,,,TCS.NS,3091.4599609375,3119.286348450528,3083.441445646011,3111.983780347769,1529603.0,,,,,,,,,,,,,,,
2023-06-23,,,,,,TCS.NS,3070.31591796875,3101.865139395775,3063.4426381300405,3090.314663941879,1119505.0,,,,,,,,,,,,,,,
2023-06-26,,,,,,TCS.NS,3044.827880859375,3067.9768402660434,3028.933946282861,3059.4810267370217,1978803.0,,,,,,,,,,,,,,,
2023-06-27,,,,,,TCS.NS,3052.178466796875,3063.91981443363,3037.811746370758,3056.6172462150894,863542.0,,,,,,,,,,,,,,,
2023-06-28,,,,,,TCS.NS,3069.45654296875,3084.2527852174208,3048.407648513527,3062.3448473377935,1575872.0,,,,,,,,,,,,,,,
2023-06-30,,,,,,TCS.NS,3152.315185546875,3159.7133058248637,3068.1676268330657,3073.7996509837044,2672406.0,,,,,,,,,,,,,,,
2023-07-03,,,,,,TCS.NS,3123.7255859375,3168.114314837257,3120.336722388843,3163.818631395345,1687264.0,,,,,,,,,,,,,,,
2023-07-04,,,,,,TCS.NS,3158.615966796875,3164.4866406454635,3128.4984078139746,3140.621733853265,1656681.0,,,,,,,,,,,,,,,
2023-07-05,,,,,,TCS.NS,3169.211669921875,3177.8508123129623,3154.940503062283,3169.2594463439577,1453008.0,,,,,,,,,,,,,,,
2023-07-06,,,,,,TCS.NS,3172.027587890625,3177.325643358542,3152.0766207333436,3156.42008001085,1848238.0,,,,,,,,,,,,,,,
2023-07-07,,,,,,TCS.NS,3178.089599609375,3204.4840929844254,3152.0768515161544,3152.0768515161544,1789326.0,,,,,,,,,,,,,,,
2023-07-10,,,,,,TCS.NS,3123.390869140625,3173.793593161779,3116.947345039913,3173.793593161779,1407431.0,,,,,,,,,,,,,,,
2023-07-11,,,,,,TCS.NS,3123.82080078125,3145.3947701203024,3112.7476236698058,3145.3947701203024,1110172.0,,,,,,,,,,,,,,,
2023-07-12,,,,,,TCS.NS,3111.88818359375,3139.8101235602735,3102.533326904245,3131.9824810184095,1515240.0,,,,,,,,,,,,,,,
2023-07-13,,,,,,TCS.NS,3188.876708984375,3214.555256170947,3124.1550333873106,3134.894241736744,4585146.0,,,,,,,,,,,,,,,
2023-07-14,,,,,,TCS.NS,3355.07177734375,3364.8088460041427,3199.806783075806,3212.216534919477,6306101.0,,,,,,,,,,,,,,,
2023-07-17,,,,,,TCS.NS,3333.163818359375,3388.721275812519,3319.1790759366195,3350.6329770732114,2743228.0,,,,,,,,,,,,,,,
2023-07-18,,,,,,TCS.NS,3338.080078125,3363.9972737741514,3307.6760935378643,3318.1766525649687,2600090.0,,,,,,,,,,,,,,,
2023-07-19,,,,,,TCS.NS,3312.496826171875,3357.1719781225524,3289.2045374007325,3341.0869377854933,2405370.0,,,,,,,,,,,,,,,
2023-07-20,,,,,,TCS.NS,3314.650146484375,3329.5804314760544,3288.569756330983,3304.887992131786,1715404.0,,,,,,,,,,,,,,,
2023-07-21,,,,,,TCS.NS,3223.727783203125,3287.4690755533347,3214.8748064604492,3257.9433419653583,3770223.0,,,,,,,,,,,,,,,
2023-07-24,,,,,,TCS.NS,3249.04248046875,3266.939803022727,3227.3647442898523,3235.8826501111553,1680132.0,,,,,,,,,,,,,,,
2023-07-25,,,,,,TCS.NS,3253.253662109375,3260.5754536693194,3235.1170691911902,3251.6745758683633,1272980.0,,,,,,,,,,,,,,,
2023-07-26,,,,,,TCS.NS,3242.869384765625,3274.0223391369063,3239.7109787334734,3254.402228335123,1066803.0,,,,,,,,,,,,,,,
2023-07-27,,,,,,TCS.NS,3251.10009765625,3265.2170065493683,3239.7588568103597,3249.2338411790033,1701769.0,,,,,,,,,,,,,,,
2023-07-28,,,,,,TCS.NS,3211.38134765625,3248.0375037034178,3188.0287239595573,3239.710966857731,2599831.0,,,,,,,,,,,,,,,
2023-07-31,,,,,,TCS.NS,3274.59619140625,3279.5729528804573,3216.645041422563,3219.9948161769757,2743678.0,,,,,,,,,,,,,,,
2023-08-01,,,,,,TCS.NS,3303.8828125,3311.491539681081,3268.4230080956336,3268.4230080956336,1956167.0,,,,,,,,,,,,,,,
2023-08-02,,,,,,TCS.NS,3292.972412109375,3298.475614093608,3267.0836227477466,3287.5171107877936,1914899.0,,,,,,,,,,,,,,,
2023-08-03,,,,,,TCS.NS,3254.01904296875,3285.8898041783846,3223.440431216136,3273.2085138833686,2026351.0,,,,,,,,,,,,,,,
2023-08-04,,,,,,TCS.NS,3295.748046875,3322.019807609916,3255.2635755209526,3255.2635755209526,2248493.0,,,,,,,,,,,,,,,
2023-08-07,,,,,,TCS.NS,3334.509521484375,3338.289934970813,3293.546513394011,3305.7013640739683,1853889.0,,,,,,,,,,,,,,,
2023-08-08,,,,,,TCS.NS,3321.636962890625,3340.156292936004,3308.2378629736186,3334.5096228642547,1634225.0,,,,,,,,,,,,,,,
2023-08-09,,,,,,TCS.NS,3313.884521484375,3318.1913750141016,3278.0419760637765,3316.1814165688593,1794589.0,,,,,,,,,,,,,,,
2023-08-10,,,,,,TCS.NS,3294.360107421875,3316.181311015185,3282.8272643825658,3301.9209343575876,1096701.0,,,,,,,,,,,,,,,
2023-08-11,,,,,,TCS.NS,3300.7724609375,3317.8561723971316,3267.466081563553,3290.531767461083,1679974.0,,,,,,,,,,,,,,,
2023-08-14,,,,,,TCS.NS,3301.77734375,3306.7062045409866,3264.594750706022,3293.0199353122744,1190425.0,,,,,,,,,,,,,,,
2023-08-16,,,,,,TCS.NS,3309.96044921875,3317.234339851045,3287.7562730184586,3301.921082656118,1328445.0,,,,,,,,,,,,,,,
2023-08-17,,,,,,TCS.NS,3288.283203125,3312.258071726902,3266.7010313164656,3306.70696843393,1843241.0,,,,,,,,,,,,,,,
2023-08-18,,,,,,TCS.NS,3222.57958984375,3263.638170132316,3212.434462771003,3263.638170132316,2526749.0,,,,,,,,,,,,,,,
2023-08-21,,,,,,TCS.NS,3255.646240234375,3263.3986701543186,3227.268953958607,3230.1401896827697,1375579.0,,,,,,,,,,,,,,,
2023-08-22,,,,,,TCS.NS,3236.9833984375,3264.5952104071193,3220.6174940441338,3254.0673454659063,1222012.0,,,,,,,,,,,,,,,
2023-08-23,,,,,,TCS.NS,3252.39208984375,3255.981134303962,3231.097092713161,3242.582034985838,1330046.0,,,,,,,,,,,,,,,
2023-08-24,,,,,,TCS.NS,3242.3427734375,3266.5569068551035,3233.1070591348994,3261.723613570954,1152881.0,,,,,,,,,,,,,,,
2023-08-25,,,,,,TCS.NS,3236.169921875,3240.4767755816047,3206.452584567075,3230.1402799534003,1158046.0,,,,,,,,,,,,,,,
2023-08-28,,,,,,TCS.NS,3230.666748046875,3248.324801665354,3215.8799302578,3248.324801665354,1037485.0,,,,,,,,,,,,,,,
2023-08-29,,,,,,TCS.NS,3231.24072265625,3244.0657156993057,3220.569390058798,3235.9305478492315,944517.0,,,,,,,,,,,,,,,
2023-08-30,,,,,,TCS.NS,3245.405517578125,3261.8195551867984,3237.8446903692557,3252.1529682027162,1188200.0,,,,,,,,,,,,,,,
2023-08-31,,,,,,TCS.NS,3212.72119140625,3270.720008956831,3200.1354687936696,3255.0240148462635,3417652.0,,,,,,,,,,,,,,,
2023-09-01,,,,,,TCS.NS,3234.15966796875,3243.539084138857,3212.721202718574,3221.526278315548,1277950.0,,,,,,,,,,,,,,,
2023-09-04,,,,,,TCS.NS,3271.7734375,3285.5076098964455,3225.403022612677,3233.011751316367,1828332.0,,,,,,,,,,,,,,,
2023-09-05,,,,,,TCS.NS,3282.1572265625,3299.0495685153537,3258.9957400804315,3273.2084491797245,1501842.0,,,,,,,,,,,,,,,
2023-09-06,,,,,,TCS.NS,3282.683837890625,3296.082938458856,3252.248924957917,3286.6079536646007,1314818.0,,,,,,,,,,,,,,,
2023-09-07,,,,,,TCS.NS,3306.94580078125,3311.4919240874397,3275.4101079475104,3283.5452759691125,1885092.0,,,,,,,,,,,,,,,
2023-09-08,,,,,,TCS.NS,3294.16845703125,3316.277064257667,3287.612609381209,3306.94554870889,1518917.0,,,,,,,,,,,,,,,
2023-09-11,,,,,,TCS.NS,3331.255615234375,3336.0889090122328,3297.135855793701,3313.4061923825234,1783604.0,,,,,,,,,,,,,,,
2023-09-12,,,,,,TCS.NS,3427.10693359375,3435.8162082398703,3333.5046042611293,3342.1183112488843,4476016.0,,,,,,,,,,,,,,,
2023-09-13,,,,,,TCS.NS,3414.712890625,3434.8115407196974,3392.8435517001126,3417.8233959967984,1754929.0,,,,,,,,,,,,,,,
2023-09-14,,,,,,TCS.NS,3407.24755859375,3443.281472747362,3393.417820197691,3416.818344149743,2604721.0,,,,,,,,,,,,,,,
2023-09-15,,,,,,TCS.NS,3443.85595703125,3452.5175650531583,3409.54459591676,3414.712960529687,2952897.0,,,,,,,,,,,,,,,
2023-09-18,,,,,,TCS.NS,3451.368896484375,3463.954620258888,3421.795261238566,3426.3892852463396,1395753.0,,,,,,,,,,,,,,,
2023-09-20,,,,,,TCS.NS,3451.273193359375,3469.4097853670805,3426.3412501004545,3426.3412501004545,1649396.0,,,,,,,,,,,,,,,
2023-09-21,,,,,,TCS.NS,3431.4140625,3450.2684647985834,3376.5734102106526,3434.5245680507896,2004073.0,,,,,,,,,,,,,,,
2023-09-22,,,,,,TCS.NS,3448.97607421875,3477.7842324642374,3412.032981839783,3430.1695738979915,1989083.0,,,,,,,,,,,,,,,
2023-09-25,,,,,,TCS.NS,3423.613525390625,3464.624435725729,3405.907571782634,3447.8755606911436,1238778.0,,,,,,,,,,,,,,,
2023-09-26,,,,,,TCS.NS,3431.796630859375,3440.649607758648,3384.2298719815794,3414.4736486913694,1726062.0,,,,,,,,,,,,,,,
2023-09-27,,,,,,TCS.NS,3435.242431640625,3458.882227470115,3403.084495662633,3435.912339960629,1541134.0,,,,,,,,,,,,,,,
2023-09-28,,,,,,TCS.NS,3384.947998046875,3448.1630911554234,3375.9515519818965,3445.483224137626,1755753.0,,,,,,,,,,,,,,,
2023-09-29,,,,,,TCS.NS,3377.1474609375,3415.2869009121273,3355.086753654152,3385.3781962605585,2243791.0,,,,,,,,,,,,,,,
2023-10-03,,,,,,TCS.NS,3363.030517578125,3382.506925648845,3330.7291168883326,3382.506925648845,1948148.0,,,,,,,,,,,,,,,
2023-10-04,,,,,,TCS.NS,3385.904541015625,3395.714595865575,3328.049191096319,3336.6628977938362,1788138.0,,,,,,,,,,,,,,,
2023-10-05,,,,,,TCS.NS,3435.2900390625,3468.4527178587805,3398.7773516286034,3401.457218341641,2990768.0,,,,,,,,,,,,,,,
2023-10-06,,,,,,TCS.NS,3465.964111328125,3478.93257220278,3421.603661451683,3436.8690173444074,2075691.0,,,,,,,,,,,,,,,
2023-10-09,,,,,,TCS.NS,3482.18701171875,3521.092163276382,3475.152390556277,3488.5993915952445,4233074.0,,,,,,,,,,,,,,,
2023-10-10,,,,,,TCS.NS,3473.142333984375,3491.4226281612173,3446.7750062740242,3483.8139002516064,1848148.0,,,,,,,,,,,,,,,
2023-10-11,,,,,,TCS.NS,3454.957763671875,3493.3367069859296,3450.268172242267,3493.3367069859296,2426417.0,,,,,,,,,,,,,,,
2023-10-12,,,,,,TCS.NS,3390.498779296875,3434.6199617547477,3386.2398263369405,3421.5559325678305,4241281.0,,,,,,,,,,,,,,,
2023-10-13,,,,,,TCS.NS,3417.584228515625,3423.470168468889,3373.702081032383,3378.4874740551236,2890357.0,,,,,,,,,,,,,,,
2023-10-16,,,,,,TCS.NS,3372.79296875,3421.2210068858467,3368.0554762976135,3412.9423702600484,1671104.0,,,,,,,,,,,,,,,
2023-10-17,,,,,,TCS.NS,3356.5224609375,3382.4591501055675,3352.9813169447248,3378.487367486683,1672065.0,,,,,,,,,,,,,,,
2023-10-18,,,,,,TCS.NS,3337.572265625,3371.500654426781,3334.461760251631,3360.3028818150046,1408245.0,,,,,,,,,,,,,,,
2023-10-19,,,,,,TCS.NS,3315.885986328125,3336.228738785907,3312.287655247104,3329.1759161605673,1514545.0,,,,,,,,,,,,,,,
2023-10-20,,,,,,TCS.NS,3353.213134765625,3357.962885392761,3304.7556049149794,3310.8486389007344,1481211.0,,,,,,,,,,,,,,,
2023-10-23,,,,,,TCS.NS,3272.2265625,3338.243996842684,3263.734640860966,3332.5346911441843,1106272.0,,,,,,,,,,,,,,,
2023-10-25,,,,,,TCS.NS,3252.98779296875,3286.4761717863867,3240.6093917910994,3253.3715212968596,1518537.0,,,,,,,,,,,,,,,
2023-10-26,,,,,,TCS.NS,3201.795166015625,3237.250676631231,3195.3181697256405,3231.829284554306,1984471.0,,,,,,,,,,,,,,,
2023-10-27,,,,,,TCS.NS,3215.420654296875,3226.0237834843215,3202.0349094250982,3214.5091239358944,1108851.0,,,,,,,,,,,,,,,
2023-10-30,,,,,,TCS.NS,3241.905029296875,3246.0311632065846,3198.916912646355,3214.509683499149,910972.0,,,,,,,,,,,,,,,
2023-10-31,,,,,,TCS.NS,3232.500732421875,3261.5272696109696,3214.5571017400675,3261.5272696109696,999811.0,,,,,,,,,,,,,,,
2023-11-01,,,,,,TCS.NS,3195.94189453125,3235.235860761793,3177.086731735651,3219.3071534198457,1563475.0,,,,,,,,,,,,,,,
2023-11-02,,,,,,TCS.NS,3224.200927734375,3239.409734294982,3207.9843072795925,3207.9843072795925,1245384.0,,,,,,,,,,,,,,,
2023-11-03,,,,,,TCS.NS,3215.372802734375,3250.8763382526877,3209.0398802017357,3245.215057376582,1402598.0,,,,,,,,,,,,,,,
2023-11-06,,,,,,TCS.NS,3243.535888671875,3255.098573631352,3223.145344293714,3238.498224766682,1099852.0,,,,,,,,,,,,,,,
2023-11-07,,,,,,TCS.NS,3234.132080078125,3266.469036496698,3229.8621072115234,3241.376767130281,1191144.0,,,,,,,,,,,,,,,
2023-11-08,,,,,,TCS.NS,3244.783447265625,3264.358276706276,3233.268786590802,3235.0918474911005,992899.0,,,,,,,,,,,,,,,
2023-11-09,,,,,,TCS.NS,3212.0625,3254.3309467364347,3206.880996445048,3252.987663375186,2112352.0,,,,,,,,,,,,,,,
2023-11-10,,,,,,TCS.NS,3198.62841796875,3212.0621873390746,3187.9774985278004,3202.9944398673747,1338557.0,,,,,,,,,,,,,,,
2023-11-13,,,,,,TCS.NS,3196.805419921875,3220.266492178787,3192.439397937671,3220.266492178787,1030990.0,,,,,,,,,,,,,,,
2023-11-15,,,,,,TCS.NS,3266.61328125,3274.96136327469,3220.3147504038225,3246.270761182259,2059802.0,,,,,,,,,,,,,,,
2023-11-16,,,,,,TCS.NS,3356.379638671875,3386.605621966301,3276.112720252415,3291.3217611086952,3951984.0,,,,,,,,,,,,,,,
2023-11-17,,,,,,TCS.NS,3360.793701171875,3381.9519379047942,3351.2941994222615,3356.3798882874244,2021292.0,,,,,,,,,,,,,,,
2023-11-20,,,,,,TCS.NS,3377.250244140625,3390.9716947407037,3350.046763184155,3350.046763184155,1475621.0,,,,,,,,,,,,,,,
2023-11-21,,,,,,TCS.NS,3368.229736328125,3395.9129903231888,3359.401877647445,3377.24969341175,1807236.0,,,,,,,,,,,,,,,
2023-11-22,,,,,,TCS.NS,3387.373046875,3389.771934415601,3340.3070607414907,3358.4425568418924,1798051.0,,,,,,,,,,,,,,,
2023-11-23,,,,,,TCS.NS,3366.35888671875,3400.662978559467,3358.4425578324303,3387.2292083281372,2729804.0,,,,,,,,,,,,,,,
2023-11-24,,,,,,TCS.NS,3317.27783203125,3362.8086719569264,3313.343562649388,3352.9252081632276,1989733.0,,,,,,,,,,,,,,,
2023-11-28,,,,,,TCS.NS,3329.800048828125,3340.4512041839253,3294.152670438324,3317.2780421400894,1689195.0,,,,,,,,,,,,,,,
2023-11-29,,,,,,TCS.NS,3371.636474609375,3375.714583472296,3335.2214082043265,3340.211047489216,1441634.0,,,,,,,,,,,,,,,
2023-11-30,,,,,,TCS.NS,3346.544189453125,3374.419075437626,3340.211032599451,3357.914775907471,3266235.0,,,,,,,,,,,,,,,
2023-12-01,,,,,,TCS.NS,3369.621337890625,3374.707026418742,3348.8950897378736,3358.442615462845,1172141.0,,,,,,,,,,,,,,,
2023-12-04,,,,,,TCS.NS,3370.38916015625,3404.3095256012693,3356.5236362423148,3401.2867865696994,1625213.0,,,,,,,,,,,,,,,
2023-12-05,,,,,,TCS.NS,3388.7646484375,3394.905706942495,3361.1294166322923,3394.905706942495,1377656.0,,,,,,,,,,,,,,,
2023-12-06,,,,,,TCS.NS,3458.332275390625,3466.7283816556387,3382.5752205920726,3389.7240927679422,1896572.0,,,,,,,,,,,,,,,
2023-12-07,,,,,,TCS.NS,3468.6953125,3483.7124889687298,3446.433683117694,3459.195811606017,1967653.0,,,,,,,,,,,,,,,
2023-12-08,,,,,,TCS.NS,3480.017822265625,3497.5777243605385,3456.364886917158,3486.063065185689,1641155.0,,,,,,,,,,,,,,,
2023-12-11,,,,,,TCS.NS,3495.562744140625,3505.2543431485074,3468.791253895936,3476.3716445340083,1102503.0,,,,,,,,,,,,,,,
2023-12-12,,,,,,TCS.NS,3523.582275390625,3548.818386383966,3484.144468204808,3491.772884177815,2236866.0,,,,,,,,,,,,,,,
2023-12-13,,,,,,TCS.NS,3448.208984375,3502.375818328479,3418.894531699828,3496.1867353110065,3850968.0,,,,,,,,,,,,,,,
2023-12-14,,,,,,TCS.NS,3518.92822265625,3529.2434393427466,3480.881959002835,3483.184797393739,3290396.0,,,,,,,,,,,,,,,
2023-12-15,,,,,,TCS.NS,3704.842041015625,3738.3784430961755,3518.4004483013473,3518.4004483013473,8531230.0,,,,,,,,,,,,,,,
2023-12-18,,,,,,TCS.NS,3703.11474609375,3770.091734423936,3675.2396254596124,3702.059376114535,2521612.0,,,,,,,,,,,,,,,
2023-12-19,,,,,,TCS.NS,3661.853759765625,3699.1805899846495,3636.713465511666,3689.488990736769,2004435.0,,,,,,,,,,,,,,,
2023-12-20,,,,,,TCS.NS,3627.166015625,3741.113174734441,3614.2120227999267,3672.45696590828,2586083.0,,,,,,,,,,,,,,,
2023-12-21,,,,,,TCS.NS,3634.314208984375,3652.737616339029,3591.949953561758,3604.3281181511707,1517562.0,,,,,,,,,,,,,,,
2023-12-22,,,,,,TCS.NS,3669.338134765625,3690.400319099099,3609.8457277689017,3646.308815928184,2413058.0,,,,,,,,,,,,,,,
2023-12-26,,,,,,TCS.NS,3642.0390625,3678.933905755307,3636.8573248898247,3665.35629607989,1285231.0,,,,,,,,,,,,,,,
2023-12-27,,,,,,TCS.NS,3657.05615234375,3663.7730376802265,3615.6034211204833,3645.3496276105934,1293976.0,,,,,,,,,,,,,,,
2023-12-28,,,,,,TCS.NS,3646.212890625,3682.7720292282575,3638.72854916159,3669.3382594499367,1682889.0,,,,,,,,,,,,,,,
2023-12-29,,,,,,TCS.NS,3639.9755859375,3667.9947773695544,3613.1080478371064,3638.6323027390167,1574996.0,,,,,,,,,,,,,,,
2024-01-01,,,,,,TCS.NS,3656.96044921875,3677.015056630041,3620.401307062929,3636.7137433788766,825907.0,,,,,,,,,,,,,,,
2024-01-02,,,,,,TCS.NS,3630.1884765625,3656.960201971994,3614.883620965867,3656.960201971994,1344068.0,,,,,,,,,,,,,,,
2024-01-03,,,,,,TCS.NS,3542.437255859375,3619.297706901692,3537.9273941049305,3614.643771333992,1803075.0,,,,,,,,,,,,,,,
